split_name,family,target,score_method,coverage_target,actual_coverage,n,MAE,RMSE,MAPE_pct,Median_APE_pct,P95_APE_pct,Max_APE_pct,Bias,R2
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D,0.8,0.8003472222222222,922,4.726024946342683,5.30013728904835,23.56264448569603,23.296638819965402,28.81726288874772,39.139046010237294,-4.726024946342683,0.43899783608156406
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D,0.7,0.7005208333333334,807,4.659301108746723,5.224952959851704,23.381905681547142,23.158674117099324,28.752243779684168,39.139046010237294,-4.659301108746723,0.4457848882208506
holdout_Re250,withheld_reynolds,Nuavg,U_plus_V,0.95,0.9505208333333334,1095,4.85120810769277,5.49394613941991,23.86490158044934,23.438163739194653,29.916234575079034,42.915886636709295,-4.85120810769277,0.4242015964424931
holdout_Re250,withheld_reynolds,Nuavg,U_plus_V,0.9,0.9001736111111112,1037,4.862504283211248,5.479736317975538,23.871397167189784,23.46408587707557,29.883418226293482,40.611019147435144,-4.862504283211248,0.42838320719501966
holdout_Re250,withheld_reynolds,Nuavg,U_plus_V,0.8,0.8003472222222222,922,4.967046525745847,5.583989511800833,23.9633920133755,23.614789155972527,29.84801342839626,40.28059884250877,-4.967046525745847,0.42573366042127325
holdout_Re250,withheld_reynolds,Nuavg,U_plus_V,0.7,0.7005208333333334,807,5.029297552609355,5.628985519683443,24.041519130324133,23.811728617084473,29.790903035603048,39.97652931040636,-5.029297552609355,0.41838113205778593
holdout_Re250,withheld_reynolds,Nuavg,D_plus_V,0.95,0.9505208333333334,1095,4.826722856357522,5.482804377457415,23.8031524949504,23.39659020501001,29.8130394353558,43.218916105414245,-4.826722856357522,0.4227764707893643
holdout_Re250,withheld_reynolds,Nuavg,D_plus_V,0.9,0.9001736111111112,1037,4.754539462720233,5.4063372406357075,23.695663830316068,23.301621636088896,29.330957992947024,43.218916105414245,-4.754539462720233,0.4236804607042678
holdout_Re250,withheld_reynolds,Nuavg,D_plus_V,0.8,0.8003472222222222,922,4.588688457306968,5.143880921652235,23.343433652544082,23.16699847984203,28.712263721730174,42.87689653750809,-4.588688457306968,0.44020472916787623
holdout_Re250,withheld_reynolds,Nuavg,D_plus_V,0.7,0.7005208333333334,807,4.584932581942911,5.132648131463819,23.299663628012922,23.020368102160678,28.684132633397606,42.87689653750809,-4.584932581942911,0.43566499374179635
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.95,0.9505208333333334,1095,4.841874376571864,5.478703753875427,23.82197561140188,23.398382461728815,29.83996265339014,42.915886636709295,-4.841874376571864,0.4280721742268736
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.9,0.9001736111111112,1037,4.811328996981674,5.428531960558209,23.728868189797396,23.373965422107197,29.444028507690064,42.87689653750809,-4.811328996981674,0.4356618889274334
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.8,0.8003472222222222,922,4.726024946342683,5.30013728904835,23.56264448569603,23.296638819965402,28.81726288874772,39.139046010237294,-4.726024946342683,0.43899783608156406
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.7,0.7005208333333334,807,4.659301108746723,5.224952959851704,23.381905681547142,23.158674117099324,28.752243779684168,39.139046010237294,-4.659301108746723,0.4457848882208506
holdout_Re250,withheld_reynolds,Nuavg,U_2D_plus_V,0.95,0.9505208333333334,1095,4.851513133937888,5.499443582345522,23.837496767563184,23.41003423378901,29.83996265339014,43.218916105414245,-4.851513133937888,0.4262408640848425
holdout_Re250,withheld_reynolds,Nuavg,U_2D_plus_V,0.9,0.9001736111111112,1037,4.790930057133497,5.41076198418207,23.70501766417382,23.35459158008431,29.330957992947024,42.915886636709295,-4.790930057133497,0.43121307525062635
holdout_Re250,withheld_reynolds,Nuavg,U_2D_plus_V,0.8,0.8003472222222222,922,4.686449535692591,5.264996954116483,23.48643389366216,23.231491752296606,28.81643273068073,42.87689653750809,-4.686449535692591,0.4379130489550698
holdout_Re250,withheld_reynolds,Nuavg,U_2D_plus_V,0.7,0.7005208333333334,807,4.610056067371014,5.162451833678577,23.320452129518127,23.07126445653153,28.62049404446249,39.139046010237294,-4.610056067371014,0.44556101522997904
holdout_Re250,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.95,0.9505208333333334,1095,4.826460780140776,5.485975246453809,23.80400770028581,23.3863092098299,29.827872140548227,43.218916105414245,-4.826460780140776,0.42421944568421555
holdout_Re250,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.9,0.9001736111111112,1037,4.745949984151165,5.400577117377359,23.67613471769339,23.288375631023943,29.330957992947024,43.218916105414245,-4.745949984151165,0.42684971997211607
holdout_Re250,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.8,0.8003472222222222,922,4.59792303874746,5.15871540998839,23.363784445135714,23.16699847984203,28.75091377041788,42.87689653750809,-4.59792303874746,0.43998115428288365
holdout_Re250,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.7,0.7005208333333334,807,4.596093268024582,5.145112589681767,23.303040050823867,23.008013283359407,28.62049404446249,42.87689653750809,-4.596093268024582,0.4357283138308081
holdout_Re250,withheld_reynolds,Nuavg,oracle_error_rank,0.95,0.9505208333333334,1095,4.573720732696394,5.089770394188112,23.363251104670763,23.29129554852171,28.56620551560054,30.23004403637551,-4.573720732696394,0.4546957665172475
holdout_Re250,withheld_reynolds,Nuavg,oracle_error_rank,0.9,0.9001736111111112,1037,4.330699171253524,4.778076999417125,23.03558754755076,22.973071528814447,28.07558332234644,28.562208063257923,-4.330699171253524,0.44662228343012733
holdout_Re250,withheld_reynolds,Nuavg,oracle_error_rank,0.8,0.8003472222222222,922,3.907101924393131,4.250721081387671,22.419373421300513,22.380975388351985,27.081179457443103,27.463468349969045,-3.907101924393131,0.4311705109866014
holdout_Re250,withheld_reynolds,Nuavg,oracle_error_rank,0.7,0.7005208333333334,807,3.5466260238628555,3.8236667966546682,21.78179116735148,21.92390641371534,25.771871944645454,26.21647229339078,-3.5466260238628555,0.4549289150354291
holdout_Re250,withheld_reynolds,Nuavg,random_rejection,0.95,0.9505208333333334,1095,4.904564676483016,5.587023824206485,23.981500031450736,23.539626417726755,30.017954470334573,43.218916105414245,-4.904564676483016,0.41431062455154255
holdout_Re250,withheld_reynolds,Nuavg,random_rejection,0.9,0.9001736111111112,1037,4.909605652268942,5.598093748868026,24.001197191826503,23.539626417726755,29.993379164285646,43.218916105414245,-4.909605652268942,0.4137317670450761
holdout_Re250,withheld_reynolds,Nuavg,random_rejection,0.8,0.8003472222222222,922,4.886243312531179,5.5607036596572,23.932057170568235,23.51067524566255,29.88870460497157,43.218916105414245,-4.886243312531179,0.4171985417162035
holdout_Re250,withheld_reynolds,Nuavg,random_rejection,0.7,0.7005208333333334,807,4.8789806436512695,5.542805959431175,23.935122494894117,23.506510817804525,29.791092298222363,43.218916105414245,-4.8789806436512695,0.4152883641219135
holdout_Re250,withheld_reynolds,DelP_Pa,U_only,0.95,0.9505208333333334,1095,222.82443824954376,382.6027988727635,65.12370155669694,65.36291404558492,68.98356823159048,69.62070472682804,-222.82443824954376,0.4275907604755548
holdout_Re250,withheld_reynolds,DelP_Pa,U_only,0.9,0.9001736111111112,1037,227.69754603858433,391.5065630848393,65.11907133295814,65.38399203688789,69.05644974818492,69.62070472682804,-227.69754603858433,0.42843265184013224
holdout_Re250,withheld_reynolds,DelP_Pa,U_only,0.8,0.8003472222222222,922,238.787217061346,408.25494254817613,65.02751096075774,65.3740845551379,68.92150755760115,69.62070472682804,-238.787217061346,0.42536579483382386
holdout_Re250,withheld_reynolds,DelP_Pa,U_only,0.7,0.7005208333333334,807,247.25752911540397,421.5401349449113,65.00795824166437,65.40202500702449,68.5108927309822,69.62070472682804,-247.25752911540397,0.4236410718075342
holdout_Re250,withheld_reynolds,DelP_Pa,D_only,0.95,0.9505208333333334,1095,216.82425297036326,370.2623236250903,65.13649377482754,65.34680383476463,68.95421174431277,69.6077487451575,-216.82425297036326,0.4240659659566115
holdout_Re250,withheld_reynolds,DelP_Pa,D_only,0.9,0.9001736111111112,1037,211.8259582160084,361.56810895472523,65.17909015113578,65.3816989534037,68.91907954406639,69.6010681549836,-211.8259582160084,0.4238923687497208
holdout_Re250,withheld_reynolds,DelP_Pa,D_only,0.8,0.8003472222222222,922,208.63110669077113,355.35838130983797,65.16852856605495,65.40118511243628,68.55527814218249,69.56295530189284,-208.63110669077113,0.42316295599857345
holdout_Re250,withheld_reynolds,DelP_Pa,D_only,0.7,0.7005208333333334,807,207.44112851298004,352.9015851614645,65.20551534381937,65.43631373743543,68.47662584337417,69.56295530189284,-207.44112851298004,0.4229202867552264
holdout_Re250,withheld_reynolds,DelP_Pa,V_only,0.95,0.9505208333333334,1095,215.87544855102752,369.9328644391407,65.15492153110723,65.37654017824127,68.92389494433962,69.62070472682804,-215.87544855102752,0.4264394501769273
holdout_Re250,withheld_reynolds,DelP_Pa,V_only,0.9,0.9001736111111112,1037,219.5391649206184,376.49578446695307,64.9866785364518,65.21312485272043,68.37217069882811,69.6077487451575,-219.5391649206184,0.4267873525525615
holdout_Re250,withheld_reynolds,DelP_Pa,V_only,0.8,0.8003472222222222,922,211.34169599377609,367.55400766526054,64.85329276189007,65.15940972117704,67.65167492687279,69.31177115625658,-211.34169599377609,0.43593858201528
holdout_Re250,withheld_reynolds,DelP_Pa,V_only,0.7,0.7005208333333334,807,207.42495200481622,362.46044316566065,64.79105236787686,65.08620249523217,67.62110102386133,69.31177115625658,-207.42495200481622,0.43867052957014385
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_D,0.95,0.9505208333333334,1095,222.80513802218357,381.19003292774676,65.11931734010204,65.33826572542004,68.97300495582762,69.62070472682804,-222.80513802218357,0.4256339658239352
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_D,0.9,0.9001736111111112,1037,223.80368687677316,382.97444641817253,65.13442518540778,65.38399203688789,68.92315310461646,69.62070472682804,-223.80368687677316,0.42600010096078356
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_D,0.8,0.8003472222222222,922,218.48533022092352,374.76915445850057,65.13074743246597,65.39422319288181,68.65308574252266,69.6010681549836,-218.48533022092352,0.4278730098355742
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_D,0.7,0.7005208333333334,807,218.28453497460737,375.82599897194217,65.14722249508085,65.41909301231813,68.47353593706285,69.57009486658156,-218.28453497460737,0.43011587677872254
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_V,0.95,0.9505208333333334,1095,222.82443824954376,382.6027988727635,65.12370155669694,65.36291404558492,68.98356823159048,69.62070472682804,-222.82443824954376,0.4275907604755548
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_V,0.9,0.9001736111111112,1037,227.69754603858433,391.5065630848393,65.11907133295814,65.38399203688789,69.05644974818492,69.62070472682804,-227.69754603858433,0.42843265184013224
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_V,0.8,0.8003472222222222,922,238.787217061346,408.25494254817613,65.02751096075774,65.3740845551379,68.92150755760115,69.62070472682804,-238.787217061346,0.42536579483382386
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_V,0.7,0.7005208333333334,807,247.25752911540397,421.5401349449113,65.00795824166437,65.40202500702449,68.5108927309822,69.62070472682804,-247.25752911540397,0.4236410718075342
holdout_Re250,withheld_reynolds,DelP_Pa,D_plus_V,0.95,0.9505208333333334,1095,216.82425297036326,370.2623236250903,65.13649377482754,65.34680383476463,68.95421174431277,69.6077487451575,-216.82425297036326,0.4240659659566115
holdout_Re250,withheld_reynolds,DelP_Pa,D_plus_V,0.9,0.9001736111111112,1037,211.8259582160084,361.56810895472523,65.17909015113578,65.3816989534037,68.91907954406639,69.6010681549836,-211.8259582160084,0.4238923687497208
holdout_Re250,withheld_reynolds,DelP_Pa,D_plus_V,0.8,0.8003472222222222,922,208.63110669077113,355.35838130983797,65.16852856605495,65.40118511243628,68.55527814218249,69.56295530189284,-208.63110669077113,0.42316295599857345
holdout_Re250,withheld_reynolds,DelP_Pa,D_plus_V,0.7,0.7005208333333334,807,207.44112851298004,352.9015851614645,65.20551534381937,65.43631373743543,68.47662584337417,69.56295530189284,-207.44112851298004,0.4229202867552264
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_D_plus_V,0.95,0.9505208333333334,1095,222.80513802218357,381.19003292774676,65.11931734010204,65.33826572542004,68.97300495582762,69.62070472682804,-222.80513802218357,0.4256339658239352
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_D_plus_V,0.9,0.9001736111111112,1037,223.80368687677316,382.97444641817253,65.13442518540778,65.38399203688789,68.92315310461646,69.62070472682804,-223.80368687677316,0.42600010096078356
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_D_plus_V,0.8,0.8003472222222222,922,218.48533022092352,374.76915445850057,65.13074743246597,65.39422319288181,68.65308574252266,69.6010681549836,-218.48533022092352,0.4278730098355742
holdout_Re250,withheld_reynolds,DelP_Pa,U_plus_D_plus_V,0.7,0.7005208333333334,807,218.28453497460737,375.82599897194217,65.14722249508085,65.41909301231813,68.47353593706285,69.57009486658156,-218.28453497460737,0.43011587677872254
holdout_Re250,withheld_reynolds,DelP_Pa,U_2D_plus_V,0.95,0.9505208333333334,1095,220.28953559276977,377.362900003611,65.13316711922798,65.35654468296964,68.97012056915749,69.62070472682804,-220.28953559276977,0.42634523371592403
holdout_Re250,withheld_reynolds,DelP_Pa,U_2D_plus_V,0.9,0.9001736111111112,1037,219.31343969178943,374.88275901308026,65.1553860800342,65.3816989534037,68.92315310461646,69.6077487451575,-219.31343969178943,0.4253448569584759
holdout_Re250,withheld_reynolds,DelP_Pa,U_2D_plus_V,0.8,0.8003472222222222,922,216.11517724834192,369.2340116472028,65.16335343786565,65.40165637387435,68.65308574252266,69.6010681549836,-216.11517724834192,0.42513362049227077
holdout_Re250,withheld_reynolds,DelP_Pa,U_2D_plus_V,0.7,0.7005208333333334,807,210.60842412890554,360.89965739766075,65.18450526435811,65.42358116811073,68.4926612622894,69.56295530189284,-210.60842412890554,0.42711882086902864
holdout_Re250,withheld_reynolds,DelP_Pa,conservative_U_D_V_max,0.95,0.9505208333333334,1095,218.39267477817637,373.07819667233434,65.12700360272017,65.32079712232756,68.95421174431277,69.6077487451575,-218.39267477817637,0.4244553539274374
holdout_Re250,withheld_reynolds,DelP_Pa,conservative_U_D_V_max,0.9,0.9001736111111112,1037,212.70368153313188,363.2231522014326,65.16123860995842,65.36291404558492,68.91907954406639,69.6010681549836,-212.70368153313188,0.4242955487089427
holdout_Re250,withheld_reynolds,DelP_Pa,conservative_U_D_V_max,0.8,0.8003472222222222,922,209.92702550418255,357.44635008700624,65.16638067110108,65.3995524529318,68.55527814218249,69.56295530189284,-209.92702550418255,0.4230758436746631
holdout_Re250,withheld_reynolds,DelP_Pa,conservative_U_D_V_max,0.7,0.7005208333333334,807,208.32504384501013,355.1063952829686,65.20483373097493,65.43631373743543,68.47662584337417,69.56295530189284,-208.32504384501013,0.4242669844283161
holdout_Re250,withheld_reynolds,DelP_Pa,oracle_error_rank,0.95,0.9505208333333334,1095,226.17722251258505,385.4408221883252,64.91299748495206,65.1860577991439,68.12290236617244,68.98347131614716,-226.17722251258505,0.4224290547951849
holdout_Re250,withheld_reynolds,DelP_Pa,oracle_error_rank,0.9,0.9001736111111112,1037,234.34174651376568,395.5955677079204,64.709360741429,65.07111265043967,67.4813915709445,68.04786951787298,-234.34174651376568,0.4162857690357338
holdout_Re250,withheld_reynolds,DelP_Pa,oracle_error_rank,0.8,0.8003472222222222,922,252.23671734591517,418.04457793605854,64.37071473940571,64.77558681715828,66.78910887528828,67.05992306222025,-252.23671734591517,0.40374825180266705
holdout_Re250,withheld_reynolds,DelP_Pa,oracle_error_rank,0.7,0.7005208333333334,807,274.7805041114584,444.34356134639165,64.02955114540259,64.43675523801467,66.09345359261425,66.49384276810864,-274.7805041114584,0.38597808025722435
holdout_Re250,withheld_reynolds,DelP_Pa,random_rejection,0.95,0.9505208333333334,1095,219.22585106177866,374.1869842946001,65.11572883252934,65.29697827175563,68.95421174431277,69.62070472682804,-219.22585106177866,0.4238462518126296
holdout_Re250,withheld_reynolds,DelP_Pa,random_rejection,0.9,0.9001736111111112,1037,220.672268712616,377.724091215106,65.10060268345181,65.2692208416005,68.9327642130229,69.62070472682804,-220.672268712616,0.4255502840849974
holdout_Re250,withheld_reynolds,DelP_Pa,random_rejection,0.8,0.8003472222222222,922,217.64094844457784,372.46724638069725,65.1283238567858,65.30785695896925,68.983778215051,69.62070472682804,-217.64094844457784,0.4257596489635891
holdout_Re250,withheld_reynolds,DelP_Pa,random_rejection,0.7,0.7005208333333334,807,218.00432832726102,374.5828024955746,65.13711041710762,65.2684715151642,69.06269956014468,69.62070472682804,-218.00432832726102,0.4279842209591722
