split_name,family,target,score_method,tolerance_pct,failure_rate,failure_AUROC,failure_AUPRC,AURC_MAPE_pct,full_MAE,full_RMSE,full_MAPE_pct,full_R2
holdout_G02,withheld_geometry,DelP_Pa,U_plus_D_plus_V,10.0,0.0,,,0.4411031822943296,1.3984563767921314,3.1416457295331557,0.4946672831369152,0.9999760463819192
holdout_G02,withheld_geometry,DelP_Pa,U_2D_plus_V,10.0,0.0,,,0.46438545976729667,1.3984563767921314,3.1416457295331557,0.4946672831369152,0.9999760463819192
holdout_G02,withheld_geometry,DelP_Pa,conservative_U_D_V_max,10.0,0.0,,,0.49500412115515974,1.3984563767921314,3.1416457295331557,0.4946672831369152,0.9999760463819192
holdout_G02,withheld_geometry,DelP_Pa,oracle_error_rank,10.0,0.0,,,0.22892671687300062,1.3984563767921314,3.1416457295331557,0.4946672831369152,0.9999760463819192
holdout_G02,withheld_geometry,DelP_Pa,random_rejection,10.0,0.0,,,0.5047019067352971,1.3984563767921314,3.1416457295331557,0.4946672831369152,0.9999760463819192
holdout_G03,withheld_geometry,Nuavg,U_only,5.0,0.061197916666666664,0.78419452887538,0.1708285697495016,0.6416421048861651,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,D_only,5.0,0.061197916666666664,0.5543718830229882,0.06999213595291105,1.0791427268824536,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,V_only,5.0,0.061197916666666664,0.5,0.061197916666666664,1.2502612265052973,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,U_plus_D,5.0,0.061197916666666664,0.771313483046596,0.16615165165428636,0.6652520565143938,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,U_plus_V,5.0,0.061197916666666664,0.78419452887538,0.1708285697495016,0.6416421048861651,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,D_plus_V,5.0,0.061197916666666664,0.5543718830229882,0.06999213595291105,1.0791427268824536,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,U_plus_D_plus_V,5.0,0.061197916666666664,0.771313483046596,0.16615165165428636,0.6652520565143938,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,U_2D_plus_V,5.0,0.061197916666666664,0.7495647298374007,0.15750374234218903,0.7116071931476132,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,conservative_U_D_V_max,5.0,0.061197916666666664,0.6444359193791128,0.08930224881281534,0.9207164827401578,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,learned_logistic_gate,5.0,0.061197916666666664,0.7831174196594565,0.17336308697339206,0.6265823198691093,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,oracle_error_rank,5.0,0.061197916666666664,1.0,1.0,0.2775598608479935,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,Nuavg,random_rejection,5.0,0.061197916666666664,0.4133148404993065,0.0500210091844404,1.203074139400268,0.3094155786375204,0.7183737514461866,1.147698023787547,0.9932457131580142
holdout_G03,withheld_geometry,DelP_Pa,U_only,10.0,0.0,,,0.31466257249714513,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,D_only,10.0,0.0,,,0.36473159325239546,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,V_only,10.0,0.0,,,0.3777091198977644,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,U_plus_D,10.0,0.0,,,0.3219314307030288,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,U_plus_V,10.0,0.0,,,0.31466257249714513,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,D_plus_V,10.0,0.0,,,0.36473159325239546,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,U_plus_D_plus_V,10.0,0.0,,,0.3219314307030288,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,U_2D_plus_V,10.0,0.0,,,0.3284855687484077,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,conservative_U_D_V_max,10.0,0.0,,,0.3554776283956852,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,oracle_error_rank,10.0,0.0,,,0.16855064775639117,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G03,withheld_geometry,DelP_Pa,random_rejection,10.0,0.0,,,0.3824072769199472,1.3021240777582224,4.124244250715865,0.3818929164182432,0.999958629063855
holdout_G04,withheld_geometry,Nuavg,U_only,5.0,0.13802083333333334,0.6602491022060082,0.19241915115316097,2.0557238436747896,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,D_only,5.0,0.13802083333333334,0.40525423245739045,0.11368566953521791,2.895303630258386,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,V_only,5.0,0.13802083333333334,0.5,0.13802083333333334,2.1863799220920823,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,U_plus_D,5.0,0.13802083333333334,0.6202117653765034,0.17371024613427866,2.2168480163552164,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,U_plus_V,5.0,0.13802083333333334,0.6602491022060082,0.19241915115316097,2.0557238436747896,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,D_plus_V,5.0,0.13802083333333334,0.40525423245739045,0.11368566953521791,2.895303630258386,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,U_plus_D_plus_V,5.0,0.13802083333333334,0.6202117653765034,0.17371024613427866,2.2168480163552164,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,U_2D_plus_V,5.0,0.13802083333333334,0.5695220315795474,0.1554425497716892,2.3719707216724846,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,conservative_U_D_V_max,5.0,0.13802083333333334,0.5929145528130878,0.16446818714876107,2.318246003854355,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,oracle_error_rank,5.0,0.13802083333333334,1.0,1.0,0.8343124735371661,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,Nuavg,random_rejection,5.0,0.13802083333333334,0.4345750441771647,0.12531504209084,2.67098801138143,0.5749417610128721,1.1177553511632108,2.4443992167897064,0.9829325558581054
holdout_G04,withheld_geometry,DelP_Pa,U_only,10.0,0.0,,,1.4928090208563747,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,D_only,10.0,0.0,,,1.6730094526625465,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,V_only,10.0,0.0,,,1.3263904335152845,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,U_plus_D,10.0,0.0,,,1.5879875232931855,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,U_plus_V,10.0,0.0,,,1.4928090208563747,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,D_plus_V,10.0,0.0,,,1.6730094526625465,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,U_plus_D_plus_V,10.0,0.0,,,1.5879875232931855,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,U_2D_plus_V,10.0,0.0,,,1.6318508476787965,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,conservative_U_D_V_max,10.0,0.0,,,1.6959108051003333,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,oracle_error_rank,10.0,0.0,,,0.7314424637075476,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G04,withheld_geometry,DelP_Pa,random_rejection,10.0,0.0,,,1.5067077117438825,4.215109855505038,9.961960662557145,1.522269512427154,0.999773855943368
holdout_G05,withheld_geometry,Nuavg,U_only,5.0,0.109375,0.6134607351712614,0.15445031722104186,1.8990511876136462,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,D_only,5.0,0.109375,0.45599241158451687,0.10125255813324405,2.468764343570912,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,V_only,5.0,0.109375,0.5,0.109375,2.2258353764705823,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,U_plus_D,5.0,0.109375,0.5942025201893623,0.14034272601403078,2.066730791316566,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,U_plus_V,5.0,0.109375,0.6134607351712614,0.15445031722104186,1.8990511876136462,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,D_plus_V,5.0,0.109375,0.45599241158451687,0.10125255813324405,2.468764343570912,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,U_plus_D_plus_V,5.0,0.109375,0.5942025201893623,0.14034272601403078,2.066730791316566,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,U_2D_plus_V,5.0,0.109375,0.5642317599554441,0.12641018091229594,2.2136876907274603,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,conservative_U_D_V_max,5.0,0.109375,0.5178832497911444,0.11981133766076928,2.3377842143815646,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,oracle_error_rank,5.0,0.109375,1.0,1.0,0.7236153604049812,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,Nuavg,random_rejection,5.0,0.109375,0.4533208020050125,0.10078268022213338,2.2706095231305596,0.5232046709199747,1.0164680542349187,2.1560472781228377,0.9845359077369474
holdout_G05,withheld_geometry,DelP_Pa,U_only,10.0,0.0,,,1.0980031925675726,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,D_only,10.0,0.0,,,1.353338163855532,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,V_only,10.0,0.0,,,1.1807957221983962,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,U_plus_D,10.0,0.0,,,1.1466964941634334,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,U_plus_V,10.0,0.0,,,1.0980031925675726,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,D_plus_V,10.0,0.0,,,1.353338163855532,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,U_plus_D_plus_V,10.0,0.0,,,1.1466964941634334,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,U_2D_plus_V,10.0,0.0,,,1.2047127658931618,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,conservative_U_D_V_max,10.0,0.0,,,1.345962283829934,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,oracle_error_rank,10.0,0.0,,,0.6389213113270283,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G05,withheld_geometry,DelP_Pa,random_rejection,10.0,0.0,,,1.3041704866210166,3.2733597517645965,6.275888538775742,1.331521861996506,0.9999093385289833
holdout_G06,withheld_geometry,Nuavg,U_only,5.0,0.2760416666666667,0.394873252341523,0.23541245189391874,5.050133112422613,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,D_only,5.0,0.2760416666666667,0.5,0.2760416666666667,4.2655927385417876,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,V_only,5.0,0.2760416666666667,0.5,0.2760416666666667,4.2655927385417876,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,U_plus_D,5.0,0.2760416666666667,0.394873252341523,0.23541245189391874,5.050133112422613,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,U_plus_V,5.0,0.2760416666666667,0.394873252341523,0.23541245189391874,5.050133112422613,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,D_plus_V,5.0,0.2760416666666667,0.5,0.2760416666666667,4.2655927385417876,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,U_plus_D_plus_V,5.0,0.2760416666666667,0.394873252341523,0.23541245189391874,5.050133112422613,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,U_2D_plus_V,5.0,0.2760416666666667,0.394873252341523,0.23541245189391874,5.050133112422613,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,conservative_U_D_V_max,5.0,0.2760416666666667,0.5,0.2760416666666667,4.2655927385417876,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,oracle_error_rank,5.0,0.2760416666666667,1.0,1.0,1.5990580051988663,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,Nuavg,random_rejection,5.0,0.2760416666666667,0.496504683046016,0.2785616834669121,5.203425916910999,1.3559894743899505,2.7509865406845977,4.773732123461688,0.9344447452756313
holdout_G06,withheld_geometry,DelP_Pa,U_only,10.0,0.7708333333333334,0.4677326474201474,0.7462701369989482,20.446493797385298,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,D_only,10.0,0.7708333333333334,0.5,0.7708333333333334,17.7781143390116,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,V_only,10.0,0.7708333333333334,0.5,0.7708333333333334,17.7781143390116,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,U_plus_D,10.0,0.7708333333333334,0.4677326474201474,0.7462701369989482,20.446493797385298,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,U_plus_V,10.0,0.7708333333333334,0.4677326474201474,0.7462701369989482,20.446493797385298,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,D_plus_V,10.0,0.7708333333333334,0.5,0.7708333333333334,17.7781143390116,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,U_plus_D_plus_V,10.0,0.7708333333333334,0.4677326474201474,0.7462701369989482,20.446493797385298,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,U_2D_plus_V,10.0,0.7708333333333334,0.4677326474201474,0.7462701369989482,20.446493797385298,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,conservative_U_D_V_max,10.0,0.7708333333333334,0.5,0.7708333333333334,17.7781143390116,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,oracle_error_rank,10.0,0.7708333333333334,1.0,1.0,11.460731222850287,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
holdout_G06,withheld_geometry,DelP_Pa,random_rejection,10.0,0.7708333333333334,0.48990325552825553,0.7626472279180248,19.165722795418112,51.75998581638351,84.79466474060116,19.17962055856702,0.985725042456641
combined_G06_Re500,combined_shift,Nuavg,U_only,5.0,1.0,,,33.45868354476876,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,D_only,5.0,1.0,,,21.352305649657684,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,V_only,5.0,1.0,,,21.352305649657684,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,U_plus_D,5.0,1.0,,,33.45868354476876,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,U_plus_V,5.0,1.0,,,33.45868354476876,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,D_plus_V,5.0,1.0,,,21.352305649657684,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,U_plus_D_plus_V,5.0,1.0,,,33.45868354476876,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,U_2D_plus_V,5.0,1.0,,,33.45868354476876,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,conservative_U_D_V_max,5.0,1.0,,,21.352305649657684,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,oracle_error_rank,5.0,1.0,,,21.056269398920954,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,Nuavg,random_rejection,5.0,1.0,,,28.95372607492409,9.425263732949892,12.13273488641392,29.005076624094272,0.239715921132299
combined_G06_Re500,combined_shift,DelP_Pa,U_only,10.0,1.0,,,68.07907580231704,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,D_only,10.0,1.0,,,69.41746696340361,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,V_only,10.0,1.0,,,69.41746696340361,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,U_plus_D,10.0,1.0,,,68.07907580231704,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,U_plus_V,10.0,1.0,,,68.07907580231704,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,D_plus_V,10.0,1.0,,,69.41746696340361,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,U_plus_D_plus_V,10.0,1.0,,,68.07907580231704,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,U_2D_plus_V,10.0,1.0,,,68.07907580231704,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,conservative_U_D_V_max,10.0,1.0,,,69.41746696340361,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,oracle_error_rank,10.0,1.0,,,62.92168267571733,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
combined_G06_Re500,combined_shift,DelP_Pa,random_rejection,10.0,1.0,,,68.18068412575579,589.631582689556,847.021574812934,68.18438106348701,0.41002767301838383
